pollutant,date,log_transformed,monitor_n,monitor_min,monitor_max,monitor_mean,model,modeled_min,modeled_max,modeled_mean,mean_error,me_mean,msne,rmse,cor_obs_pred,cor_pred_res,data_norm_test_p,cv_res_norm_test_p
44201,2010-04-30,FALSE,9,23.375,49.166666666666664,36.40277777777778,Gau,22.004130513612836,40.259443742693406,30.4452981467826,0.1505,0.004133,0.9146,7.99,-0.3277,-0.6142,0.7862144966901962,0.9852188365761307
44201,2010-05-01,FALSE,10,27.458333333333332,49,39.02916666666667,Gau,26.20504609264129,42.77048631977,33.83211130304163,-0.303,-0.007763,0.8319,7.112,-0.02205,-0.4143,0.9219749211739965,0.2645925156544289
44201,2010-05-02,FALSE,10,26.291666666666668,50.791666666666664,38.13333333333333,Gau,26.335291369926043,38.23530030154088,32.625757789366986,0.1499,0.003931,1.136,8.646,-0.1989,-0.471,0.4958861422995224,0.43419476729429585
44201,2010-05-03,FALSE,10,31.166666666666668,53.875,42.49333333333333,Gau,29.9309651440592,61.00637436813058,41.121754831510096,-0.1728,-0.004068,6.581,11.01,-0.5325,-0.8414,0.875141900672322,0.28465726203501807
44201,2010-05-04,FALSE,10,37.208333333333336,56.375,47.40833333333333,Gau,34.63500331463652,51.29329308879538,42.047697939996475,-0.574,-0.01211,2.194,10.86,-0.2961,-0.8718,0.1502198344891667,0.919090802992905
44201,2010-05-05,FALSE,10,28.125,60.43478260869565,47.34347826086957,Gau,-28.810011625279543,83.4913657239027,36.46304999071725,5.713,0.1207,134.5,21.71,0.1489,-0.9014,0.7895774350907838,0.3010587429054971
44201,2010-05-06,FALSE,10,28.583333333333332,58.125,44.645355731225294,Gau,27.762877795819737,41.771539911966975,34.43243932340353,0.05519,0.001236,1.425,7.657,0.5337,0.1274,0.7121513153647305,0.5312691144428047
44201,2010-05-07,FALSE,10,24.88888888888889,60.07142857142857,42.88769841269841,Gau,23.02889626402771,45.721356110088124,33.549345553140384,-0.4415,-0.01029,0.6824,8.324,0.4723,0.1909,0.3441682746071659,0.8395155205561531
44201,2010-05-08,FALSE,9,30.458333333333332,59.166666666666664,40.78661077957753,Lin,30.458333333333332,40.26086956521739,33.871027345962034,-0.2451,-0.00601,0.7512,6.721,0.7602,0.4257,0.054286047400890006,0.9814474939647961
44201,2010-05-09,TRUE,9,3.5765502691400166,4.251467012438517,3.838626890094277,Cir,38.77991957402313,47.120891817865676,41.76786547346638,-0.01894,-0.004933,0.9968,0.2115,0.5457,-0.5103,0.04034659287564991,0.7094569453591903
44201,2010-05-10,FALSE,10,42.208333333333336,67.08333333333333,51.53711180124223,Gau,42.233125911409644,46.69127399242943,43.59317183592103,0.003349,6.498e-5,12.06,8.256,0.6497,-0.527,0.06338020248509386,0.2408227740884193
44201,2010-05-11,TRUE,10,2.8926838976545444,4.234710187078617,3.5070689959708052,Gau,17.81775512319464,30.18412400214055,23.62976993010836,0.02271,0.006475,2.308,0.391,0.4803,0.1578,0.028810477183987316,0.6098061670713593
44201,2010-05-12,FALSE,10,15.583333333333334,67.95833333333333,36.6422619047619,Gau,-3.9534623837782448,55.42366198595945,24.872556820750983,2.172,0.05926,23.56,18.97,0.6845,-0.7777,0.12604946297798753,0.38857014225383224
44201,2010-05-13,FALSE,10,25.416666666666668,56.666666666666664,38.40166666666667,Gau,-7.165038368339637,57.93899484108082,28.827860328428734,17.38,0.4527,21800,45.48,0.04473,-0.975,0.49685259943673477,0.34864576197001396
44201,2010-05-14,FALSE,10,21.375,63.130434782608695,39.27336956521739,Gau,18.700565339121585,41.64944146265073,26.911964037989932,-0.4255,-0.01083,0.9362,8.762,0.6969,-0.4062,0.45356643533375707,0.5386942104251208
44201,2010-05-15,FALSE,10,20.73913043478261,59.333333333333336,40.27807971014493,Gau,17.560997153053524,46.589521426496795,27.649461691090167,-0.1722,-0.004276,0.6503,6.273,0.7953,-0.03517,0.843975032966868,0.5764447976689334
44201,2010-05-16,FALSE,10,29.458333333333332,65.5,45.01916666666666,Exp,29.458333333333332,46.51103991890743,38.10386988106183,-0.9006,-0.02001,1.026,13.06,0.09489,-0.6242,0.7120639985461605,0.47992356406551834
44201,2010-05-17,FALSE,10,32.458333333333336,61.625,44.56666666666667,Gau,29.90873175445052,51.20838736058703,38.923029493897296,-0.4343,-0.009746,0.7383,8.132,0.2477,-0.1802,0.9137868367473765,0.9371475052620016
44201,2010-05-18,FALSE,10,26.458333333333332,60.375,42.17554347826087,Gau,23.593055507646568,44.65746707821598,32.23494960214067,-0.3013,-0.007144,0.6225,6.583,0.7582,0.4159,0.7805420452397707,0.6027858479298839
44201,2010-05-19,FALSE,10,26.15,49.041666666666664,40.57,Gau,23.94732281977484,51.48257374941438,35.36248240993468,-0.821,-0.02024,0.6867,9.369,-0.4013,-0.6018,0.052696822685115004,0.3261052218489048
44201,2010-05-20,FALSE,10,24.91304347826087,48.375,35.989746376811595,Gau,22.052278424919923,38.98694607595106,29.06465841053476,-0.5189,-0.01442,1.054,9.077,0.05365,-0.7014,0.9429677315544702,0.7597122093796286
44201,2010-05-21,FALSE,10,30.375,61.416666666666664,44.425,Gau,27.75089782096397,47.185808575585426,35.32593406902493,-0.8312,-0.01871,0.7657,6.254,0.6482,-0.02524,0.17139744332234025,0.9415756687462613
44201,2010-05-22,FALSE,10,43.958333333333336,61.208333333333336,50.99184782608696,Gau,44.084858644590334,52.48133993881869,46.84808039546024,-0.016,-3.138e-4,1.763,5.554,0.1592,-0.07858,0.4518602803430558,0.6600203426578668
44201,2010-05-23,FALSE,10,37.708333333333336,51.125,45.0875,Gau,38.74102120282008,49.5773729044645,42.65403051914549,-0.3307,-0.007334,1.273,5.77,-0.1656,-0.6648,0.5363903664224984,0.5247973762173787
44201,2010-05-24,FALSE,10,41.47826086956522,56.333333333333336,50.94865942028986,Gau,40.72742712291225,54.022591825497024,46.94338084533906,-0.2834,-0.005562,0.5603,4.851,-0.3922,-0.576,0.4321860872942402,0.5623610003689116
44201,2010-05-25,FALSE,11,34.391304347826086,63.53333333333333,51.04445742005031,Gau,31.880620021748165,55.92921957853742,42.454962529395154,-0.4264,-0.008354,0.7765,9.543,-0.1212,-0.439,0.543903229081362,0.5558344651187195
44201,2010-05-26,FALSE,11,29.17391304347826,67.91666666666667,45.69762845849802,Gau,25.875652220983795,42.818454769990524,32.77479856735427,-0.2519,-0.005512,1.132,9.484,0.6408,-0.4679,0.2142494023653018,0.6247042305996666
44201,2010-05-27,FALSE,11,31.916666666666668,64.16666666666667,46.35711462450593,Gau,29.162760443529717,50.67217812554615,36.527708069508165,-0.389,-0.008392,1.158,7.355,0.66,-0.3587,0.12253683554301341,0.7964942590045428
44201,2010-05-28,FALSE,11,35.708333333333336,60.125,49.127635046113305,Gau,35.39001107567914,53.420427574983975,43.77970085736845,0.05122,0.001043,0.7219,8.021,0.05729,-0.158,0.447896014417348,0.2081878532135712
44201,2010-05-29,FALSE,11,35.869565217391305,61.541666666666664,50.866930171278,Gau,34.523924721687486,51.14858673462063,41.700034916269836,0.07234,0.001422,1.412,7.954,0.07615,-0.214,0.6803410438120693,0.3169484622751519
44201,2010-05-30,FALSE,11,40.5,60.208333333333336,49.32229907773386,Gau,38.55650109700126,50.944667626769736,43.1708935398839,-0.2772,-0.005621,1.289,5.964,0.3478,-0.1062,0.33224367095531127,0.37533177182822886
44201,2010-05-31,FALSE,11,39.25,59.17391304347826,49.32262845849802,Gau,37.21294155660141,54.73409168227478,44.07722413860687,-0.3042,-0.006167,0.9011,6.993,-0.05194,-0.4097,0.684053985984518,0.9437503708372305
44201,2010-06-01,FALSE,11,31.5,59.333333333333336,48.105237154150196,Gau,30.203409852383363,51.86624720218217,40.281913973021176,-0.1207,-0.002509,0.7779,9.281,-0.2855,-0.5022,0.6093349332052045,0.4590794931348455
44201,2010-06-02,FALSE,11,30.318181818181817,52.56521739130435,41.69773326146844,Gau,27.971327158006,46.36002118684039,35.72690099319532,-0.2786,-0.006681,0.7322,7.111,0.02743,-0.2814,0.506064438596839,0.2694674562951992
44201,2010-06-03,FALSE,11,14.91304347826087,46.73913043478261,32.98273351362596,Gau,13.903970375736323,36.227094334580315,24.870275140821914,0.2847,0.00863,0.6943,9.51,0.1046,-0.2313,0.7622253936721372,0.5057817615149347
44201,2010-06-04,FALSE,11,18.083333333333332,41.041666666666664,32.688211163013534,Gau,16.216852871005585,37.25179356775035,25.220088714887055,-0.04685,-0.001433,0.617,7.203,0.08931,-0.2452,0.3378990362938414,0.3117014955897023
44201,2010-06-05,TRUE,11,3.0163515607567266,3.518980417318539,3.3941640583012154,Gau,19.702764531640515,34.409882240960144,26.70224339352148,-0.01243,-0.003662,0.5216,0.191,-0.3809,-0.5639,6.931572754714968e-4,0.0018237892073261716
44201,2010-06-06,FALSE,11,21.791666666666668,43.375,32.765151515151516,Gau,27.963351363689462,43.32586920151994,33.29953651727288,-0.1676,-0.005117,1.032,6.099,-0.1181,-0.4765,0.8831800504920504,0.2932132492127482
44201,2010-06-07,FALSE,11,24.833333333333332,43.875,36.26136363636363,Exp,33,43.68255200089831,37.51358338297932,-0.04392,-0.001211,0.883,5.044,0.1819,-0.09723,0.31981802618169153,0.17922861891480574
44201,2010-06-08,FALSE,11,31.47826086956522,41.791666666666664,38.5485836627141,Gau,30.63523152188533,40.59585930529598,34.73233333029047,0.01712,4.441e-4,0.9411,3.483,-0.1578,-0.4579,0.11707698276019983,0.07506696104577655
44201,2010-06-09,FALSE,11,27.166666666666668,47.666666666666664,38.5395256916996,Gau,34.17716281709194,47.95548991300734,39.78715880964933,-0.5401,-0.01401,0.6495,5.155,0.3261,-0.06159,0.7123451858543233,0.777642770220254
44201,2010-06-10,FALSE,11,27.791666666666668,43.333333333333336,36.310064935064936,Gau,27.586664996327933,43.71384881357593,34.8428470955301,-0.3459,-0.009525,0.5689,5.314,-0.1032,-0.396,0.15872047294294556,0.08481816717300031
44201,2010-06-11,FALSE,11,31.125,51.17391304347826,41.610162893759735,Gau,30.73774004273389,43.80927922014345,36.81967215401261,-0.0352,-8.46e-4,0.5683,4.938,0.01145,-0.2044,0.4945293469599052,0.1251290903495234
44201,2010-06-12,FALSE,11,22.125,50.130434782608695,34.89443346508564,Gau,21.262640767607216,34.9381221730943,27.871698303135783,0.1018,0.002917,0.5086,5.072,0.6875,0.2542,0.6358587646953395,0.12850445387769657
44201,2010-06-13,FALSE,11,16.166666666666668,54.04347826086956,33.01910408432148,Gau,15.864018275227664,27.399821085611826,20.48802042203203,0.8658,0.02622,1.936,9.727,0.6541,0.264,0.1508516563410129,0.41804161770219617
44201,2010-06-14,FALSE,11,21.375,53.142857142857146,34.39817001180638,Gau,-8.598458185542995,52.67961011196576,24.580704873926816,-38.06,-1.106,518e4,123,0.2768,-0.9961,0.11249181730214462,0.02708713542496259
44201,2010-06-15,FALSE,10,36.65217391304348,60.75,49.69547101449275,Gau,35.28680178304007,55.17841624422805,44.50529205794213,-0.3803,-0.007653,0.73740000000000006,9.742,-0.6296,-0.8022,0.5463630488477278,0.5172058389758576
44201,2010-06-16,FALSE,10,35.91304347826087,61.5,50.6268115942029,Lin,35.913043478260875,51.996196780277074,44.50613381117354,-0.004766,-9.414e-5,0.8379,7.682,-0.908,-0.9259,0.8140054185121666,0.7571465341697527
44201,2010-06-17,TRUE,13,3.5624655292582776,4.08260930600368,3.9560868565780805,Gau,33.88562391303074,60.6423752576524,45.46019339679372,-0.01173,-0.002965,0.3546,0.1356,0.3006,-0.1083,0.0322825456733418,9.632608958693733e-4
44201,2010-06-18,FALSE,13,31.90909090909091,73.875,52.60978514239384,Gau,30.38173931633439,50.43393278318943,39.655996373613306,-1.336,-0.02539,0.7322,7.811,0.7391,0.04103,0.5028997484354051,0.5774222200521245
44201,2010-06-19,FALSE,13,36.041666666666664,55.916666666666664,48.23853923853924,Gau,36.04532451974263,52.24251290908441,42.13279756749006,-0.9245,-0.01916,0.6415,5.846,0.2939,-0.1053,0.17883387475627996,0.46592554211574405
44201,2010-06-20,FALSE,13,25.5,51.416666666666664,40.18910256410256,Gau,24.120518152502154,41.80506056430618,31.892605920271684,-0.7165,-0.01783,0.8129,6.584,0.3888,-0.1447,0.9392994567012547,0.27671200328912643
44201,2010-06-21,FALSE,13,21.916666666666668,55.5,40.85047380156076,Gau,20.360894375288908,37.987752185770866,27.578239276194907,-0.7178,-0.01757,0.7959,6.644,0.7583,0.01992,0.45091416564085957,0.6852191094816591
44201,2010-06-22,FALSE,13,29.291666666666668,65.41666666666667,47.47561315496098,Gau,28.881326257186757,43.032722393547985,36.06398057404785,-0.6015,-0.01267,1.051,8.48,0.7054,0.04269,0.1374969176505501,0.8080762674391246
44201,2010-06-23,FALSE,15,40.333333333333336,72.04166666666667,56.94217171717172,Gau,34.963195308135056,60.19006681632009,43.68795860452475,-1.936,-0.03399,2.144,13.09,0.1991,-0.6361,0.24252292109303475,0.7940709041634848
44201,2010-06-24,FALSE,15,37.916666666666664,67.375,52.67777777777778,Lin,42.5,55.97234085340224,49.80310107049018,-0.618,-0.01173,1.126,8.663,0.06297,-0.546,0.7085123291209041,0.6588088890747639
44201,2010-06-25,FALSE,15,31.541666666666668,54.875,44.15,Gau,30.16562459015228,47.98997314790154,38.03049178217034,-0.5553,-0.01258,0.7346,6.917,0.2825,-0.38,0.6776796408567368,0.15443570256712374
44201,2010-06-26,FALSE,15,35.5,57.75,46.41186868686869,Gau,36.48730441242528,49.98731627444323,41.02924046638562,-0.9274,-0.01998,1.254,7.021,0.2906,-0.4335,0.7686723130880906,0.8704285910894299
44201,2010-06-27,FALSE,15,29.5,66.91666666666667,50.14242424242424,Lin,41.13636363636363,48.177160968676006,44.97730333257453,-0.2642,-0.005268,0.7828,10.04,-0.08649,-0.4633,0.8866333707823488,0.27543348344398433
44201,2010-06-28,FALSE,15,42.869565217391305,81.16666666666667,58.69130434782609,Gau,39.635233108706714,64.50268133300467,49.46277954636712,-0.7558,-0.01288,1.003,9.963,0.4468,-0.1464,0.3135422631964292,0.5156839894076657
44201,2010-06-29,FALSE,15,44.125,71.33333333333333,56.20169082125604,Gau,44.0301642436319,58.33443891874066,50.12942599487563,-0.2962,-0.00527,1.141,7.006,0.5147,-0.08333,0.6166717514922587,0.8715100051743072
44201,2010-06-30,FALSE,15,43.458333333333336,66.95833333333333,55.931111111111115,Gau,49.61660387231373,58.93568345646876,53.11856261594724,-0.3441,-0.006152,1.235,6.39,0.3719,-0.1263,0.701380791051586,0.8061767516627347
44201,2010-07-01,FALSE,15,44.166666666666664,72.20833333333333,56.40530303030303,Gau,43.39994884972286,59.80782158058477,50.73303455362478,-0.7504,-0.0133,0.8065,6.166,0.6601,0.06346,0.5914681747737038,0.4663190760419047
44201,2010-07-02,FALSE,15,39.958333333333336,59.583333333333336,51.06944444444444,Gau,38.05694320956454,54.59312346414218,44.85469771087704,-0.4769,-0.009339,0.7404,5.839,0.1838,-0.2445,0.7065719192446717,0.7701871342602579
44201,2010-07-03,FALSE,15,37.625,60.541666666666664,48.638888888888886,Gau,36.721240342941044,49.04303920560724,42.38662563289254,-0.3879,-0.007975,1.102,6.528,0.3964,-0.1409,0.6268638199152832,0.18788032277539327
44201,2010-07-04,FALSE,15,35.291666666666664,57.69565217391305,47.61435066780335,Lin,35.291666666666664,45.922463768115946,40.83655811583425,-2.842e-15,-5.969e-17,1.568,6.657,-1,-1,0.7707401558881396,0.7707401558881396
44201,2010-07-05,FALSE,15,32.75,55.416666666666664,47.294444444444444,Gau,36.708333333333336,47.87074465661773,42.389274203593956,-0.1698,-0.00359,1.418,6.304,-0.06989,-0.287,0.12082380954174178,0.12263796985526935
44201,2010-07-06,FALSE,15,32.958333333333336,51.666666666666664,45.1,Gau,31.304459569315625,48.57079508961878,38.60758440373827,-0.2049,-0.004543,0.8746,6.751,-0.4618,-0.638,0.05002887725500022,0.16579203716311847
44201,2010-07-07,FALSE,16,15.478260869565217,56.5,37.78475241545894,Exp,15.478260869565217,30.13393011700701,22.96078398114883,0.1419,0.003755,0.4612,8.113,0.7552,0.2614,0.762417386827559,0.8530862571015069
44201,2010-07-08,FALSE,16,20.625,58.916666666666664,41.84375,Lin,20.624999999999996,34.27768958312814,28.153146507475242,0.1864,0.004454,0.8366,8.199,0.6768,0.1968,0.8212580369023695,0.04832756132208973
44201,2010-07-09,FALSE,16,29.583333333333332,68,47.71473861283644,Gau,28.079387347569913,43.85976028380902,35.134900591174734,-0.1832,-0.00384,0.9677,10.11,0.5114,-0.2016,0.11421126451607057,0.4306031388992358
44201,2010-07-10,FALSE,16,35.916666666666664,61.166666666666664,48.6265318627451,Gau,34.91622241373427,51.17338804907999,42.1181606423515,-0.3298,-0.006782,0.9023,7.693,0.2699,-0.2291,0.5867794245817306,0.26215457452270363
44201,2010-07-11,FALSE,16,35.208333333333336,62,48.390625,Gau,35.764219136823,51.765047437505864,42.49110271150284,-0.6942,-0.01434,1.013,8.11,0.1833,-0.3103,0.6576924472057971,0.11968001659649045
44201,2010-07-12,FALSE,16,32.666666666666664,62.875,49.30859375,Gau,32.292388941762596,55.193609327839766,42.821188221457824,-0.6757,-0.0137,0.7379,8.405,0.09386,-0.2961,0.2998371994058807,0.09085503303283965
44201,2010-07-13,FALSE,16,28.782608695652176,63.541666666666664,47.240549072890026,Lin,28.78260869565218,47.64476982442092,40.202255590033616,-0.3321,-0.00703,0.7956,8.332,0.1544,-0.1626,0.8279686128845495,0.7566502597249379
44201,2010-07-14,FALSE,16,27.2,59.208333333333336,45.193885869565214,Gau,26.64255749733306,48.668045972553934,37.34340606822122,-0.5301,-0.01173,0.7552,8.072,0.141,-0.2363,0.27328356388377484,0.17913339033829573
44201,2010-07-15,FALSE,16,33.125,62.416666666666664,48.156676136363636,Lin,33.125,50.765372507352936,42.63094655653409,-0.3289,-0.00683,0.7416,7.497,0.1314,-0.1995,0.6500731644411699,0.6333040381915501
44201,2010-07-16,FALSE,16,31.952380952380953,72.75,52.94402135854342,Lin,31.952380952380953,59.865843051848614,47.66225648645249,-0.5188,-0.009799,0.655,10.54,0.204,-0.0856,0.22365655058111153,0.13275323214274268
44201,2010-07-17,FALSE,16,39.75,66.5,52.665798611111114,Gau,39.58018299528286,57.39081644951801,47.60177301499606,-0.6555,-0.01245,0.8424,7.737,0.2161,-0.2026,0.06452637534773925,0.012463206917724717
44201,2010-07-18,FALSE,16,35.791666666666664,60.375,49.11703431372549,Gau,33.649222723458806,50.86511424381843,40.33239963962337,-0.5088,-0.01036,0.9339,7.474,0.2729,-0.3497,0.5726198023537826,0.949620088978229
44201,2010-07-19,FALSE,16,26.833333333333332,64.8695652173913,48.128132548309175,Gau,26.541637366320902,50.97697800283962,39.08575600987475,-0.4513,-0.009376,0.7461,10.47,0.04312,-0.2885,0.24937066283937637,0.11329906355030955
44201,2010-07-20,FALSE,16,27.304347826086957,60.541666666666664,48.055366847826086,Gau,25.789077455339267,44.90999222692486,35.11430218598319,-0.1861,-0.003873,0.866,7.955,0.5536,0.04656,0.0949548537690089,0.9102703163609457
44201,2010-07-21,FALSE,16,30.708333333333332,59.958333333333336,45.356770833333336,Gau,29.388356728959064,55.29792375463896,40.98432167599914,-0.5872,-0.01295,0.7603,8.623,0.4172,-0.07582,0.15836313723423326,0.32091622874193854
44201,2010-07-22,FALSE,16,25.608695652173914,62.125,45.90160778985507,Gau,23.257959479057703,48.70338862828549,34.621621883187416,-0.4917,-0.01071,0.8553,9.381,0.3875,-0.1876,0.6053396284873794,0.8232945608609943
44201,2010-07-23,FALSE,15,32.625,66.5,49.861813790074656,Exp,34.541666666666664,52.4076461756452,44.67895483744438,-0.186,-0.003731,0.8669,9.809,-0.04754,-0.2969,0.26127921290113726,0.17425728503122773
44201,2010-07-24,FALSE,15,31.208333333333332,56.458333333333336,45.851190476190474,Lin,40.208333333333336,46.87457420772749,44.089447182186,-7.261e-4,-1.584e-5,0.7937,5.978,-0.9916,-0.9927,0.338047498365861,0.3394080228015933
44201,2010-07-25,FALSE,14,31.458333333333332,55.541666666666664,41.17365424430642,Gau,31.14477689354233,40.694799613619594,35.11762339239324,-0.3021,-0.007337,1.235,6.333,0.3807,-0.3191,0.8399554048143885,0.9980110236448003
44201,2010-07-26,FALSE,14,30.041666666666668,61.208333333333336,45.023809523809526,Gau,31.312878599776617,46.73934018861769,39.31743218458237,-0.4411,-0.009797,1.19,8.251,0.4438,-0.01608,0.37005402772413365,0.5397559968199807
44201,2010-07-27,FALSE,14,28.25,58.375,46.354166666666664,Gau,28.028231587036174,48.68795844407472,39.90788684459718,-0.4403,-0.009499,0.6322,8.569,-0.001097,-0.3334,0.5685503478818097,0.6404409891816547
44201,2010-07-28,FALSE,16,31,56.458333333333336,43.229166666666664,Gau,26.92204780772198,45.277935708701264,34.10110387852966,-0.5069,-0.01173,1.1,9.61,0.1877,-0.4341,0.13492431062712973,0.7236860841106392
44201,2010-07-29,FALSE,16,29.695652173913043,52.333333333333336,41.153374094202896,Gau,27.51952879885469,46.64968418541099,35.135403042178616,-0.4759,-0.01156,0.8809,7.475,0.173,-0.344,0.5523434560096806,0.2838197216031564
44201,2010-07-30,FALSE,16,31.791666666666668,51.125,42.599071557971016,Gau,31.807974716327,43.836680576844785,37.07179655733605,-0.4261,-0.01,0.8252,7.409,-0.06654,-0.4886,0.19781052717224623,0.5901763527754705
44201,2010-07-31,FALSE,16,35.291666666666664,60.75,45.486979166666664,Gau,36.32223508023284,50.47684593769241,41.54461978863471,-0.6354,-0.01397,0.9118,6.485,0.3805,-0.2081,0.3315231697011553,0.837715647048902
44201,2010-08-01,FALSE,16,27.583333333333332,52.75,41.755208333333336,Gau,30.688569072097636,47.733173227146715,37.12968240248811,-0.7619,-0.01825,0.904,8.01,0.07673,-0.4603,0.8604396837932613,0.8548136054930758
44201,2010-08-02,FALSE,15,23.041666666666668,53.541666666666664,41.39994824016563,Gau,31.056950092037507,47.18377848506878,37.72954939623674,-0.2813,-0.006794,0.7833,10.05,-0.61240000000000006,-0.7608,0.39651724850709547,0.6210208008744645
44201,2010-08-03,FALSE,16,27.083333333333332,57.958333333333336,46.240250762776505,Gau,38.55267014422235,51.738427106829825,43.848425145873705,-0.584,-0.01263,1.055,8.572,0.207,-0.3829,0.35229831842827874,0.15204994713210276
44201,2010-08-04,TRUE,16,3.295836866004329,3.911189324679569,3.7555227209600472,Gau,34.4857383468792,50.692134782656,40.51979511881085,-0.01304,-0.003472,0.9723,0.2069,-0.2146,-0.6552,0.04327972618035151,0.18106656730826132
44201,2010-08-05,FALSE,16,27.526315789473685,52.625,42.34279057017544,Gau,33.76224601038125,48.237172826566066,39.35095394995614,-0.3191,-0.007536,0.918,8.035,0.2624,-0.3607,0.21542509041041824,0.8219794369389073
44201,2010-08-06,FALSE,16,29.583333333333332,55.375,42.37469806763285,Gau,31.773515793920325,46.468995743222784,38.14093337129568,-0.3508,-0.008278,0.9504,7.169,0.3632,-0.2897,0.7811582877762931,0.7106221322225964
44201,2010-08-07,FALSE,16,30.208333333333332,55.291666666666664,43.479053442028984,Gau,33.548702129610845,48.248930995217805,40.14559527287595,-0.6417,-0.01476,0.7584,6.734,0.3403,-0.1997,0.4886729395235857,0.08688384288125069
44201,2010-08-08,FALSE,16,28.666666666666668,54.291666666666664,44.06148097826087,Gau,36.402790074692646,51.027825833362044,42.14715260463971,-0.5866,-0.01331,0.9533,6.77,0.2585,-0.3329,0.6429608678443888,0.08678408463026159
44201,2010-08-09,FALSE,16,24.416666666666668,52.666666666666664,39.2265625,Gau,28.142130067022574,42.449897729199826,33.725055277056306,-0.1994,-0.005083,0.8746,8.056,0.08392,-0.3751,0.7698647766433123,0.23175681047288094
44201,2010-08-10,FALSE,16,26.583333333333332,49.583333333333336,40.07019927536232,Gau,24.641749789954343,41.50785107243375,31.954660897061093,-0.2578,-0.006434,0.7488,7.267,0.2062,-0.3414,0.3607524349050991,0.585897515344212
44201,2010-08-11,TRUE,16,3.20545280453606,3.847484484290575,3.635411266127498,Gau,24.24503718801953,42.9918587159327,33.8539693930066,-0.009643,-0.002653,0.5565,0.2015,3.111e-4,-0.3608,0.012621584627021714,0.004373881610943254
44201,2010-08-12,FALSE,15,19.958333333333332,42.375,34.40495169082126,Gau,19.78923954368797,34.47641905272661,28.02708553450316,-0.07945,-0.002309,0.6963,5.462,0.2538,-0.1279,0.2615360526771679,0.3384162414235351
44201,2010-08-13,FALSE,15,28.26086956521739,65.25,49.106280193236714,Gau,27.65755180664235,52.84336958832732,39.58561670377877,-0.174,-0.003543,0.7191,7.225,0.6234,0.02224,0.8727262540356592,0.046493539202294404
44201,2010-08-14,FALSE,15,33.708333333333336,62.833333333333336,49.3,Gau,32.78971925559841,48.446824607153985,40.37982882219666,-0.4309,-0.00874,0.7903,6.89,0.4182,-0.1356,0.9966473638435047,0.1189096010562312
44201,2010-08-15,FALSE,15,37.083333333333336,63.166666666666664,47.60277777777778,Gau,35.11088446305805,48.19485764064021,40.05045208534476,-0.4604,-0.009672,0.9668,5.622,0.7047,0.1155,0.37667512778532053,0.3269254597586871
44201,2010-08-16,FALSE,15,21.333333333333332,49.25,37.700516029863856,Gau,17.718767473044156,36.06113940210175,24.638670659041093,0.5688,0.01509,0.4687,5.628,0.7806,0.029,0.18269860634947277,0.48052843392547717
44201,2010-08-17,FALSE,15,31.043478260869566,59.333333333333336,45.930676328502415,Gau,28.819557896884078,47.810388301092765,36.90568518458468,-0.4149,-0.009033,0.7692,7.665,0.4209,-0.162,0.8463169038997252,0.6520124237635478
44201,2010-08-18,FALSE,16,34.875,60.375,47.842708333333334,Gau,34.03904290003534,51.42442726136188,42.93391259346603,-0.5854,-0.01224,0.6364,6.61,0.3588,-0.1901,0.570749700522312,0.07302622938561422
44201,2010-08-19,FALSE,16,21.25,52.625,39.62234848484849,Gau,19.92762928303024,42.677462647988705,31.720420802099195,-0.683,-0.01724,0.6264,6.804,0.4344,-0.137,0.7289364139527532,0.06516683429742587
44201,2010-08-20,FALSE,16,25.25,58.166666666666664,43.992980072463766,Gau,23.886658675155942,48.548682594958336,36.66798857807029,-0.8469,-0.01925,0.6272,8.642,0.2771,-0.2691,0.36218116745550344,0.06614567001187388
44201,2010-08-21,TRUE,16,3.4939791151131216,4.084574770626295,3.8799154776132654,Gau,35.17767177240188,55.79663642032492,44.64824100974396,-0.01123,-0.002894,0.6927,0.1819,-0.06106,-0.4546,0.019302735745441217,0.014411659377920502
44201,2010-08-22,TRUE,16,3.525134282892917,4.017133489830763,3.8411877855603045,Gau,40.81878113475823,51.82223052935487,45.629770112304996,-0.007809,-0.002033,0.9079,0.127,0.09991,-0.3886,0.04650120947535908,0.014032469568748943
44201,2010-08-23,FALSE,16,31,53.916666666666664,44.25855845055413,Gau,28.30853534737119,48.98004047379444,36.229983206690335,-0.4043,-0.009136,0.6484,5.545,0.4963,-0.164,0.6144373292849241,0.07860165992460737
44201,2010-08-24,FALSE,16,33.458333333333336,65.95454545454545,47.87533967391305,Lin,33.458333333333336,44.0218463037134,40.335900093973066,0.1699,0.003549,1.227,8.792,0.3097,0.07742,0.12567739875118175,0.08029039186591345
44201,2010-08-25,FALSE,16,34.375,69.91666666666667,51.719399551868804,Gau,34.65611256734857,53.89086548529622,42.33477506187052,-0.969,-0.01873,1.038,9.313,0.5687,-0.2557,0.628870100598784,0.9273542370420551
44201,2010-08-26,FALSE,16,34.375,67,51.364583333333336,Gau,33.977950859640465,57.939828733799104,45.59656098397835,-0.6741,-0.01312,0.7008,8.507,0.4086,-0.162,0.1389334665205254,0.005289864681524198
44201,2010-08-27,TRUE,16,3.279029747687948,4.06474409244581,3.8225416470102322,Gau,25.78512380800454,52.110912429721985,38.86107600107943,-0.0128,-0.00335,0.5225,0.2185,0.1389,-0.2765,0.02025533428625506,0.0014019589648819229
