var1.pred,var1.var,observed,residual,zscore,fold,coords.x1,coords.x2,pollutant,date
45.97722797515861,6.076610376948285,40.041666666666664,-5.935561308491948,-2.4078592655902655,5,-771363.9500667664,1871652.3524933874,44201,2010-10-09
48.32946260896779,7.464845719423154,48.708333333333336,0.37887072436554803,0.13866939798984868,6,-755881.2539444161,1805331.5072019023,44201,2010-10-09
50.22557245672945,10.020803086284559,52.25,2.024427543270548,0.639515350413819,7,-764171.0228483846,1794258.958181908,44201,2010-10-09
27.394118083777016,12.66047545954461,51.083333333333336,23.68921524955632,6.6577221450237465,8,-968389.7566848311,1880705.674906776,44201,2010-10-09
58.577554639468076,20.864467121708774,27.625,-30.952554639468076,-6.776303517661477,9,-1001000.3033597687,1897776.7007326712,44201,2010-10-09
29.77422491637256,26.346969609231586,34.625,4.85077508362744,0.9450304514248399,1,-761416.5749401435,1874465.8447751973,44201,2010-10-10
35.612867632066276,134.53585197870413,37.041666666666664,1.428799034600388,0.12318338425677638,2,-727824.887142112,1879308.9304132264,44201,2010-10-10
32.32204253373661,136.58614851015696,33.125,0.8029574662633934,0.06870513721352536,3,-781017.184972822,1920175.685619658,44201,2010-10-10
35.07602568810884,66.59797668985101,22.458333333333332,-12.61769235477551,-1.5461421388211125,4,-763442.5088302434,1889980.0152993698,44201,2010-10-10
35.57195054776735,36.50818165406472,32.75,-2.8219505477673508,-0.4670402363882724,5,-771363.9500667664,1871652.3524933874,44201,2010-10-10
41.495576366498526,58.816442385241515,34.958333333333336,-6.53724303316519,-0.852403560207237,6,-755881.2539444161,1805331.5072019023,44201,2010-10-10
34.77044795437474,58.82232564090663,43.666666666666664,8.896218712291926,1.159936877123151,7,-764171.0228483846,1794258.958181908,44201,2010-10-10
32.04915516129757,138.00425464495825,47.875,15.82584483870243,1.3471646104772963,8,-968389.7566848311,1880705.674906776,44201,2010-10-10
38.10522533377205,138.00425464495825,25.875,-12.230225333772047,-1.041089870129895,9,-1001000.3033597687,1897776.7007326712,44201,2010-10-10
24.607000232414716,47.108972469590455,31.375,6.767999767585284,0.9860717555631153,1,-761416.5749401435,1874465.8447751973,44201,2010-10-11
33.14596236372416,279.0760864113487,40.166666666666664,7.020704302942505,0.4202612711956225,2,-727824.887142112,1879308.9304132264,44201,2010-10-11
26.10397734341602,286.09371287237735,33.541666666666664,7.437689323250645,0.4397277531141877,3,-781017.184972822,1920175.685619658,44201,2010-10-11
32.551782547833476,125.33595516128769,14.541666666666666,-18.01011588116681,-1.6087133640886857,4,-763442.5088302434,1889980.0152993698,44201,2010-10-11
32.31052072320915,67.76689342397556,28.125,-4.185520723209152,-0.5084411682936604,5,-771363.9500667664,1871652.3524933874,44201,2010-10-11
39.94252109953409,112.71022018859715,30.125,-9.81752109953409,-0.9247411723735296,6,-755881.2539444161,1805331.5072019023,44201,2010-10-11
30.43612715601775,112.74541520200196,41.958333333333336,11.522206177315585,1.0851410605878906,7,-764171.0228483846,1794258.958181908,44201,2010-10-11
28.75169978780527,291.8277483059262,44.25,15.498300212194732,0.9072370486439083,8,-968389.7566848311,1880705.674906776,44201,2010-10-11
36.423564633694575,291.8277483059262,19.625,-16.798564633694575,-0.9833517218704598,9,-1001000.3033597687,1897776.7007326712,44201,2010-10-11
25.108380818614087,43.420469094123966,29.958333333333332,4.849952514719245,0.7360210428046111,1,-761416.5749401435,1874465.8447751973,44201,2010-10-12
29.053173159440938,188.84125087027016,34.75,5.696826840559062,0.4145573167879912,2,-727824.887142112,1879308.9304132264,44201,2010-10-12
27.049757641069064,190.3425867270746,30.291666666666668,3.2419090255976037,0.23498104995690172,3,-781017.184972822,1920175.685619658,44201,2010-10-12
30.371792558406106,103.5745032961865,14.833333333333334,-15.538459225072772,-1.5267977907083747,4,-763442.5088302434,1889980.0152993698,44201,2010-10-12
30.69998260185052,57.91287522975554,29.25,-1.4499826018505217,-0.19053520328308068,5,-771363.9500667664,1871652.3524933874,44201,2010-10-12
30.834789617518112,90.63748395757779,20.416666666666668,-10.418122950851444,-1.094297880048666,6,-755881.2539444161,1805331.5072019023,44201,2010-10-12
23.070590699126665,90.63967921607315,30.958333333333332,7.887742634206667,0.8285019822441211,7,-764171.0228483846,1794258.958181908,44201,2010-10-12
26.688777479497922,191.26759804853407,44,17.311222520502078,1.251719554506691,8,-968389.7566848311,1880705.674906776,44201,2010-10-12
31.79634809808358,191.26759804853407,22.916666666666668,-8.879681431416913,-0.642061580129937,9,-1001000.3033597687,1897776.7007326712,44201,2010-10-12
21.06189295705353,50.434059475265556,29.75,8.68810704294647,1.2233851370421736,1,-761416.5749401435,1874465.8447751973,44201,2010-10-13
29.667162782120094,240.8987171303032,34.166666666666664,4.49950388454657,0.2898994473732654,2,-727824.887142112,1879308.9304132264,44201,2010-10-13
25.824842385463064,243.74165633192524,22.875,-2.9498423854630644,-0.18894435993139086,3,-781017.184972822,1920175.685619658,44201,2010-10-13
29.88090275858178,124.49524652509716,11.458333333333334,-18.422569425248447,-1.6511016715284068,4,-763442.5088302434,1889980.0152993698,44201,2010-10-13
30.682075551792586,68.76697322422783,24.458333333333332,-6.223742218459254,-0.7505189142759683,5,-771363.9500667664,1871652.3524933874,44201,2010-10-13
26.964375309708668,109.40395173436725,18.166666666666668,-8.797708643042,-0.8411105310663303,6,-755881.2539444161,1805331.5072019023,44201,2010-10-13
21.122591276757056,109.41017882616248,25.875,4.752408723242944,0.4543441289329855,7,-764171.0228483846,1794258.958181908,44201,2010-10-13
24.280515062475143,245.59284315175427,54.583333333333336,30.302818270858193,1.9336379805869157,8,-968389.7566848311,1880705.674906776,44201,2010-10-13
31.90724745838801,245.59284315175427,25.333333333333332,-6.573914125054678,-0.4194847462602867,9,-1001000.3033597687,1897776.7007326712,44201,2010-10-13
24.203656443257643,93.19456264493533,31.541666666666668,7.338010223409025,0.7601215148755934,1,-761416.5749401435,1874465.8447751973,44201,2010-10-14
